player,round,hole,strokes,par,yds,score
"Yasutake, Justin",1,2,5,4,220,1
"Yasutake, Justin",1,3,4,3,124,1
"Yasutake, Justin",1,4,5,4,202,1
"Yasutake, Justin",1,5,4,4,173,0
"Yasutake, Justin",1,6,4,4,192,0
"Yasutake, Justin",1,7,4,3,134,1
"Yasutake, Justin",1,8,5,4,219,1
"Yasutake, Justin",1,9,6,5,258,1
"Yasutake, Justin",1,10,4,4,174,0
"Yasutake, Justin",1,11,4,4,153,0
"Yasutake, Justin",1,12,3,3,75,0
"Yasutake, Justin",1,13,4,4,195,0
"Yasutake, Justin",1,14,8,5,301,3
"Yasutake, Justin",1,15,5,4,209,1
"Yasutake, Justin",1,16,4,4,181,0
"Yasutake, Justin",1,17,6,5,260,1
"Yasutake, Justin",1,18,5,3,71,2
"Aguiar, Jason",1,1,6,5,269,1
"Aguiar, Jason",1,2,7,4,220,3
"Aguiar, Jason",1,3,4,3,124,1
"Aguiar, Jason",1,4,5,4,202,1
"Aguiar, Jason",1,5,4,4,173,0
"Aguiar, Jason",1,6,4,4,192,0
"Aguiar, Jason",1,7,4,3,134,1
"Aguiar, Jason",1,8,4,4,219,0
"Aguiar, Jason",1,9,4,5,258,-1
"Aguiar, Jason",1,10,6,4,174,2
"Aguiar, Jason",1,11,4,4,153,0
"Aguiar, Jason",1,12,3,3,75,0
"Aguiar, Jason",1,13,4,4,195,0
"Aguiar, Jason",1,14,7,5,301,2
"Aguiar, Jason",1,15,6,4,209,2
"Aguiar, Jason",1,16,5,4,181,1
"Aguiar, Jason",1,17,6,5,260,1
"Aguiar, Jason",1,18,3,3,71,0
"McNeil, Jay",1,1,6,5,269,1
"McNeil, Jay",1,2,5,4,220,1
"McNeil, Jay",1,3,3,3,124,0
"McNeil, Jay",1,4,5,4,202,1
"McNeil, Jay",1,5,4,4,173,0
"McNeil, Jay",1,6,3,4,192,-1
"McNeil, Jay",1,7,3,3,134,0
"McNeil, Jay",1,8,4,4,219,0
"McNeil, Jay",1,9,5,5,258,0
"McNeil, Jay",1,10,5,4,174,1
"McNeil, Jay",1,11,5,4,153,1
"McNeil, Jay",1,12,4,3,75,1
"McNeil, Jay",1,13,5,4,195,1
"McNeil, Jay",1,14,7,5,301,2
"McNeil, Jay",1,15,7,4,209,3
"McNeil, Jay",1,16,5,4,181,1
"McNeil, Jay",1,17,6,5,260,1
"McNeil, Jay",1,18,4,3,71,1
"Garcia, Jeffrey",1,1,6,5,269,1
"Garcia, Jeffrey",1,2,5,4,220,1
"Garcia, Jeffrey",1,3,5,3,124,2
"Garcia, Jeffrey",1,4,5,4,202,1
"Garcia, Jeffrey",1,5,4,4,173,0
"Garcia, Jeffrey",1,6,3,4,192,-1
"Garcia, Jeffrey",1,7,4,3,134,1
"Garcia, Jeffrey",1,8,5,4,219,1
"Garcia, Jeffrey",1,9,5,5,258,0
"Garcia, Jeffrey",1,10,4,4,174,0
"Garcia, Jeffrey",1,11,5,4,153,1
"Garcia, Jeffrey",1,12,3,3,75,0
"Garcia, Jeffrey",1,13,6,4,195,2
"Garcia, Jeffrey",1,14,7,5,301,2
"Garcia, Jeffrey",1,15,7,4,209,3
"Garcia, Jeffrey",1,16,5,4,181,1
"Garcia, Jeffrey",1,17,6,5,260,1
"Garcia, Jeffrey",1,18,3,3,71,0
"Morales, Cristian",1,1,6,5,269,1
"Morales, Cristian",1,2,5,4,220,1
"Morales, Cristian",1,3,6,3,124,3
"Morales, Cristian",1,4,5,4,202,1
"Morales, Cristian",1,5,4,4,173,0
"Morales, Cristian",1,6,8,4,192,4
"Morales, Cristian",1,7,4,3,134,1
"Morales, Cristian",1,8,4,4,219,0
"Morales, Cristian",1,9,6,5,258,1
"Morales, Cristian",1,10,5,4,174,1
"Morales, Cristian",1,11,6,4,153,2
"Morales, Cristian",1,12,5,3,75,2
"Morales, Cristian",1,13,5,4,195,1
"Morales, Cristian",1,14,6,5,301,1
"Morales, Cristian",1,15,5,4,209,1
"Morales, Cristian",1,16,5,4,181,1
"Morales, Cristian",1,17,6,5,260,1
"Morales, Cristian",1,18,4,3,71,1
