player,round,hole,strokes,par,yds,score
"Macias, Martin",1,7,3,3,146,0
"Macias, Martin",1,8,5,5,242,0
"Macias, Martin",1,9,3,4,168,-1
"Macias, Martin",1,10,5,5,183,0
"Macias, Martin",1,11,5,4,177,1
"Macias, Martin",1,12,5,4,193,1
"Macias, Martin",1,13,5,4,129,1
"Macias, Martin",1,14,3,3,104,0
"Macias, Martin",1,15,6,4,209,2
"Macias, Martin",1,16,2,3,77,-1
"Macias, Martin",1,17,5,4,188,1
"Macias, Martin",1,18,5,5,240,0
"Smit, Daniel",1,1,3,4,173,-1
"Smit, Daniel",1,2,3,4,211,-1
"Smit, Daniel",1,3,3,3,114,0
"Smit, Daniel",1,4,4,4,185,0
"Smit, Daniel",1,5,3,4,159,-1
"Smit, Daniel",1,6,4,5,284,-1
"Smit, Daniel",1,7,4,3,146,1
"Smit, Daniel",1,8,4,5,242,-1
"Smit, Daniel",1,9,4,4,168,0
"Smit, Daniel",1,10,5,5,183,0
"Smit, Daniel",1,11,3,4,177,-1
"Smit, Daniel",1,12,4,4,193,0
"Smit, Daniel",1,13,3,4,129,-1
"Smit, Daniel",1,14,3,3,104,0
"Smit, Daniel",1,15,3,4,209,-1
"Smit, Daniel",1,16,4,3,77,1
"Smit, Daniel",1,17,5,4,188,1
"Smit, Daniel",1,18,5,5,240,0
"Simoncic, Martin",1,1,5,4,173,1
"Simoncic, Martin",1,2,4,4,211,0
"Simoncic, Martin",1,3,4,3,114,1
"Simoncic, Martin",1,4,5,4,185,1
"Simoncic, Martin",1,5,3,4,159,-1
"Simoncic, Martin",1,6,4,5,284,-1
"Simoncic, Martin",1,7,4,3,146,1
"Simoncic, Martin",1,8,4,5,242,-1
"Simoncic, Martin",1,9,4,4,168,0
"Simoncic, Martin",1,10,5,5,183,0
"Simoncic, Martin",1,11,4,4,177,0
"Simoncic, Martin",1,12,4,4,193,0
"Simoncic, Martin",1,13,5,4,129,1
"Simoncic, Martin",1,14,4,3,104,1
"Simoncic, Martin",1,15,5,4,209,1
"Simoncic, Martin",1,16,3,3,77,0
"Simoncic, Martin",1,17,4,4,188,0
"Simoncic, Martin",1,18,5,5,240,0
"Mayer, Sven",1,1,4,4,173,0
"Mayer, Sven",1,2,4,4,211,0
"Mayer, Sven",1,3,3,3,114,0
"Mayer, Sven",1,4,4,4,185,0
"Mayer, Sven",1,5,3,4,159,-1
"Mayer, Sven",1,6,4,5,284,-1
"Mayer, Sven",1,7,3,3,146,0
"Mayer, Sven",1,8,4,5,242,-1
"Mayer, Sven",1,9,3,4,168,-1
"Mayer, Sven",1,10,5,5,183,0
"Mayer, Sven",1,11,5,4,177,1
"Mayer, Sven",1,12,5,4,193,1
"Mayer, Sven",1,13,3,4,129,-1
"Mayer, Sven",1,14,3,3,104,0
"Mayer, Sven",1,15,4,4,209,0
"Mayer, Sven",1,16,3,3,77,0
"Mayer, Sven",1,17,4,4,188,0
"Mayer, Sven",1,18,5,5,240,0
"Nicolas, COUSIN",1,1,3,4,173,-1
"Nicolas, COUSIN",1,2,4,4,211,0
"Nicolas, COUSIN",1,3,6,3,114,3
"Nicolas, COUSIN",1,4,4,4,185,0
"Nicolas, COUSIN",1,5,4,4,159,0
"Nicolas, COUSIN",1,6,5,5,284,0
"Nicolas, COUSIN",1,7,5,3,146,2
"Nicolas, COUSIN",1,8,4,5,242,-1
"Nicolas, COUSIN",1,9,3,4,168,-1
"Nicolas, COUSIN",1,10,4,5,183,-1
"Nicolas, COUSIN",1,11,5,4,177,1
"Nicolas, COUSIN",1,12,4,4,193,0
"Nicolas, COUSIN",1,13,3,4,129,-1
"Nicolas, COUSIN",1,14,3,3,104,0
"Nicolas, COUSIN",1,15,5,4,209,1
"Nicolas, COUSIN",1,16,3,3,77,0
"Nicolas, COUSIN",1,17,3,4,188,-1
"Nicolas, COUSIN",1,18,5,5,240,0
"Simoncic, Igor",1,1,5,4,173,1
"Simoncic, Igor",1,2,4,4,211,0
"Simoncic, Igor",1,3,2,3,114,-1
"Simoncic, Igor",1,4,4,4,185,0
"Simoncic, Igor",1,5,3,4,159,-1
"Simoncic, Igor",1,6,6,5,284,1
"Simoncic, Igor",1,7,4,3,146,1
"Simoncic, Igor",1,8,4,5,242,-1
"Simoncic, Igor",1,9,5,4,168,1
"Simoncic, Igor",1,10,5,5,183,0
"Simoncic, Igor",1,11,4,4,177,0
"Simoncic, Igor",1,12,5,4,193,1
"Simoncic, Igor",1,13,5,4,129,1
"Simoncic, Igor",1,14,2,3,104,-1
"Simoncic, Igor",1,15,5,4,209,1
"Simoncic, Igor",1,16,2,3,77,-1
"Simoncic, Igor",1,17,3,4,188,-1
"Simoncic, Igor",1,18,5,5,240,0
"Downie, Drew",1,1,5,4,173,1
"Downie, Drew",1,2,4,4,211,0
"Downie, Drew",1,3,3,3,114,0
"Downie, Drew",1,4,5,4,185,1
"Downie, Drew",1,5,3,4,159,-1
"Downie, Drew",1,6,4,5,284,-1
"Downie, Drew",1,7,4,3,146,1
"Downie, Drew",1,8,4,5,242,-1
"Downie, Drew",1,9,4,4,168,0
"Downie, Drew",1,10,5,5,183,0
"Downie, Drew",1,11,4,4,177,0
"Downie, Drew",1,12,4,4,193,0
"Downie, Drew",1,13,4,4,129,0
"Downie, Drew",1,14,3,3,104,0
"Downie, Drew",1,15,4,4,209,0
"Downie, Drew",1,16,3,3,77,0
"Downie, Drew",1,17,3,4,188,-1
"Downie, Drew",1,18,6,5,240,1
"Christophe, Keuleers",1,1,5,4,173,1
"Christophe, Keuleers",1,2,5,4,211,1
"Christophe, Keuleers",1,3,3,3,114,0
"Christophe, Keuleers",1,4,4,4,185,0
"Christophe, Keuleers",1,5,4,4,159,0
"Christophe, Keuleers",1,6,4,5,284,-1
"Christophe, Keuleers",1,7,4,3,146,1
"Christophe, Keuleers",1,8,4,5,242,-1
"Christophe, Keuleers",1,9,3,4,168,-1
"Christophe, Keuleers",1,10,5,5,183,0
"Christophe, Keuleers",1,11,4,4,177,0
"Christophe, Keuleers",1,12,4,4,193,0
"Christophe, Keuleers",1,13,4,4,129,0
"Christophe, Keuleers",1,14,3,3,104,0
"Christophe, Keuleers",1,15,3,4,209,-1
"Christophe, Keuleers",1,16,3,3,77,0
"Christophe, Keuleers",1,17,3,4,188,-1
"Christophe, Keuleers",1,18,5,5,240,0
"Andy, Buchla",1,1,4,4,173,0
"Andy, Buchla",1,2,4,4,211,0
"Andy, Buchla",1,3,3,3,114,0
"Andy, Buchla",1,4,3,4,185,-1
"Andy, Buchla",1,5,4,4,159,0
"Andy, Buchla",1,6,4,5,284,-1
"Andy, Buchla",1,7,4,3,146,1
"Andy, Buchla",1,8,3,5,242,-2
"Andy, Buchla",1,9,3,4,168,-1
"Andy, Buchla",1,10,6,5,183,1
"Andy, Buchla",1,11,3,4,177,-1
"Andy, Buchla",1,12,5,4,193,1
"Andy, Buchla",1,13,3,4,129,-1
"Andy, Buchla",1,14,3,3,104,0
"Andy, Buchla",1,15,5,4,209,1
"Andy, Buchla",1,16,3,3,77,0
"Andy, Buchla",1,17,3,4,188,-1
"Andy, Buchla",1,18,5,5,240,0
"Cox, Ian",1,1,5,4,173,1
"Cox, Ian",1,2,4,4,211,0
"Cox, Ian",1,3,3,3,114,0
"Cox, Ian",1,4,3,4,185,-1
"Cox, Ian",1,5,3,4,159,-1
"Cox, Ian",1,6,4,5,284,-1
"Cox, Ian",1,7,4,3,146,1
"Cox, Ian",1,8,4,5,242,-1
"Cox, Ian",1,9,4,4,168,0
"Cox, Ian",1,10,6,5,183,1
"Cox, Ian",1,11,5,4,177,1
"Cox, Ian",1,12,5,4,193,1
"Cox, Ian",1,13,3,4,129,-1
"Cox, Ian",1,14,2,3,104,-1
"Cox, Ian",1,15,4,4,209,0
"Cox, Ian",1,16,4,3,77,1
"Cox, Ian",1,17,3,4,188,-1
"Cox, Ian",1,18,5,5,240,0
"Vangel, Dusan",1,1,5,4,173,1
"Vangel, Dusan",1,2,3,4,211,-1
"Vangel, Dusan",1,3,2,3,114,-1
"Vangel, Dusan",1,4,4,4,185,0
"Vangel, Dusan",1,5,3,4,159,-1
"Vangel, Dusan",1,6,5,5,284,0
"Vangel, Dusan",1,7,4,3,146,1
"Vangel, Dusan",1,8,4,5,242,-1
"Vangel, Dusan",1,9,4,4,168,0
"Vangel, Dusan",1,10,5,5,183,0
"Vangel, Dusan",1,11,4,4,177,0
"Vangel, Dusan",1,12,4,4,193,0
"Vangel, Dusan",1,13,3,4,129,-1
"Vangel, Dusan",1,14,2,3,104,-1
"Vangel, Dusan",1,15,4,4,209,0
"Vangel, Dusan",1,16,5,3,77,2
"Vangel, Dusan",1,17,4,4,188,0
"Vangel, Dusan",1,18,4,5,240,-1
"László, Szabó",1,1,5,4,173,1
"László, Szabó",1,2,5,4,211,1
"László, Szabó",1,3,4,3,114,1
"László, Szabó",1,4,4,4,185,0
"László, Szabó",1,5,3,4,159,-1
"László, Szabó",1,6,5,5,284,0
"László, Szabó",1,7,5,3,146,2
"László, Szabó",1,8,4,5,242,-1
"László, Szabó",1,9,3,4,168,-1
"László, Szabó",1,10,6,5,183,1
"László, Szabó",1,11,4,4,177,0
"László, Szabó",1,12,5,4,193,1
"László, Szabó",1,13,3,4,129,-1
"László, Szabó",1,14,3,3,104,0
"László, Szabó",1,15,5,4,209,1
"László, Szabó",1,16,2,3,77,-1
"László, Szabó",1,17,3,4,188,-1
"László, Szabó",1,18,6,5,240,1
"Secher Jensen, Simon",1,1,5,4,173,1
"Secher Jensen, Simon",1,2,4,4,211,0
"Secher Jensen, Simon",1,3,2,3,114,-1
"Secher Jensen, Simon",1,4,6,4,185,2
"Secher Jensen, Simon",1,5,3,4,159,-1
"Secher Jensen, Simon",1,6,4,5,284,-1
"Secher Jensen, Simon",1,7,4,3,146,1
"Secher Jensen, Simon",1,8,5,5,242,0
"Secher Jensen, Simon",1,9,4,4,168,0
"Secher Jensen, Simon",1,10,5,5,183,0
"Secher Jensen, Simon",1,11,5,4,177,1
"Secher Jensen, Simon",1,12,4,4,193,0
"Secher Jensen, Simon",1,13,5,4,129,1
"Secher Jensen, Simon",1,14,3,3,104,0
"Secher Jensen, Simon",1,15,5,4,209,1
"Secher Jensen, Simon",1,16,3,3,77,0
"Secher Jensen, Simon",1,17,4,4,188,0
"Secher Jensen, Simon",1,18,5,5,240,0
"Morgan, Matthew",1,1,4,4,173,0
"Morgan, Matthew",1,2,4,4,211,0
"Morgan, Matthew",1,3,3,3,114,0
"Morgan, Matthew",1,4,4,4,185,0
"Morgan, Matthew",1,5,4,4,159,0
"Morgan, Matthew",1,6,5,5,284,0
"Morgan, Matthew",1,7,3,3,146,0
"Morgan, Matthew",1,8,4,5,242,-1
"Morgan, Matthew",1,9,4,4,168,0
"Morgan, Matthew",1,10,6,5,183,1
"Morgan, Matthew",1,11,5,4,177,1
"Morgan, Matthew",1,12,5,4,193,1
"Morgan, Matthew",1,13,4,4,129,0
"Morgan, Matthew",1,14,3,3,104,0
"Morgan, Matthew",1,15,5,4,209,1
"Morgan, Matthew",1,16,2,3,77,-1
"Morgan, Matthew",1,17,4,4,188,0
"Morgan, Matthew",1,18,6,5,240,1
"Rompis, Marvin",1,1,5,4,173,1
"Rompis, Marvin",1,2,4,4,211,0
"Rompis, Marvin",1,3,3,3,114,0
"Rompis, Marvin",1,4,4,4,185,0
"Rompis, Marvin",1,5,4,4,159,0
"Rompis, Marvin",1,6,4,5,284,-1
"Rompis, Marvin",1,7,4,3,146,1
"Rompis, Marvin",1,8,4,5,242,-1
"Rompis, Marvin",1,9,3,4,168,-1
"Rompis, Marvin",1,10,4,5,183,-1
"Rompis, Marvin",1,11,5,4,177,1
"Rompis, Marvin",1,12,6,4,193,2
"Rompis, Marvin",1,13,2,4,129,-2
"Rompis, Marvin",1,14,2,3,104,-1
"Rompis, Marvin",1,15,5,4,209,1
"Rompis, Marvin",1,16,3,3,77,0
"Rompis, Marvin",1,17,5,4,188,1
"Rompis, Marvin",1,18,5,5,240,0
"Robinson, Toby",1,1,5,4,173,1
"Robinson, Toby",1,2,4,4,211,0
"Robinson, Toby",1,3,3,3,114,0
"Robinson, Toby",1,4,5,4,185,1
"Robinson, Toby",1,5,3,4,159,-1
"Robinson, Toby",1,6,6,5,284,1
"Robinson, Toby",1,7,4,3,146,1
"Robinson, Toby",1,8,4,5,242,-1
"Robinson, Toby",1,9,3,4,168,-1
"Robinson, Toby",1,10,5,5,183,0
"Robinson, Toby",1,11,3,4,177,-1
"Robinson, Toby",1,12,5,4,193,1
"Robinson, Toby",1,13,3,4,129,-1
"Robinson, Toby",1,14,3,3,104,0
"Robinson, Toby",1,15,4,4,209,0
"Robinson, Toby",1,16,4,3,77,1
"Robinson, Toby",1,17,4,4,188,0
"Robinson, Toby",1,18,5,5,240,0
"Di Bello, Simone",1,1,3,4,173,-1
"Di Bello, Simone",1,2,4,4,211,0
"Di Bello, Simone",1,3,3,3,114,0
"Di Bello, Simone",1,4,4,4,185,0
"Di Bello, Simone",1,5,2,4,159,-2
"Di Bello, Simone",1,6,5,5,284,0
"Di Bello, Simone",1,7,5,3,146,2
"Di Bello, Simone",1,8,5,5,242,0
"Di Bello, Simone",1,9,4,4,168,0
"Di Bello, Simone",1,10,4,5,183,-1
"Di Bello, Simone",1,11,4,4,177,0
"Di Bello, Simone",1,12,5,4,193,1
"Di Bello, Simone",1,13,4,4,129,0
"Di Bello, Simone",1,14,4,3,104,1
"Di Bello, Simone",1,15,4,4,209,0
"Di Bello, Simone",1,16,2,3,77,-1
"Di Bello, Simone",1,17,3,4,188,-1
"Di Bello, Simone",1,18,6,5,240,1
"Díaz Alfonso, Zeben",1,1,4,4,173,0
"Díaz Alfonso, Zeben",1,2,5,4,211,1
"Díaz Alfonso, Zeben",1,3,3,3,114,0
"Díaz Alfonso, Zeben",1,4,4,4,185,0
"Díaz Alfonso, Zeben",1,5,4,4,159,0
"Díaz Alfonso, Zeben",1,6,5,5,284,0
"Díaz Alfonso, Zeben",1,7,3,3,146,0
"Díaz Alfonso, Zeben",1,8,4,5,242,-1
"Díaz Alfonso, Zeben",1,9,3,4,168,-1
"Díaz Alfonso, Zeben",1,10,5,5,183,0
"Díaz Alfonso, Zeben",1,11,4,4,177,0
"Díaz Alfonso, Zeben",1,12,4,4,193,0
"Díaz Alfonso, Zeben",1,13,4,4,129,0
"Díaz Alfonso, Zeben",1,14,3,3,104,0
"Díaz Alfonso, Zeben",1,15,5,4,209,1
"Díaz Alfonso, Zeben",1,16,3,3,77,0
"Díaz Alfonso, Zeben",1,17,4,4,188,0
"Munnik, Dave",1,1,3,4,173,-1
"Munnik, Dave",1,2,5,4,211,1
"Munnik, Dave",1,3,6,3,114,3
"Munnik, Dave",1,4,4,4,185,0
"Munnik, Dave",1,5,3,4,159,-1
"Munnik, Dave",1,7,5,3,146,2
"Munnik, Dave",1,8,4,5,242,-1
"Munnik, Dave",1,9,2,4,168,-2
"Munnik, Dave",1,10,5,5,183,0
"Munnik, Dave",1,11,3,4,177,-1
"Munnik, Dave",1,12,5,4,193,1
"Munnik, Dave",1,13,3,4,129,-1
"Munnik, Dave",1,14,3,3,104,0
"Munnik, Dave",1,15,3,4,209,-1
"Munnik, Dave",1,16,3,3,77,0
"Munnik, Dave",1,17,3,4,188,-1
"Munnik, Dave",1,18,5,5,240,0
"Remy, HETRU",1,1,4,4,173,0
"Remy, HETRU",1,2,5,4,211,1
"Remy, HETRU",1,3,4,3,114,1
"Remy, HETRU",1,4,5,4,185,1
"Remy, HETRU",1,5,4,4,159,0
"Remy, HETRU",1,6,4,5,284,-1
"Remy, HETRU",1,7,4,3,146,1
"Remy, HETRU",1,8,5,5,242,0
"Remy, HETRU",1,9,3,4,168,-1
"Remy, HETRU",1,10,5,5,183,0
"Remy, HETRU",1,11,4,4,177,0
"Remy, HETRU",1,12,3,4,193,-1
"Remy, HETRU",1,13,3,4,129,-1
"Remy, HETRU",1,14,2,3,104,-1
"Remy, HETRU",1,15,5,4,209,1
"Remy, HETRU",1,16,4,3,77,1
"Remy, HETRU",1,17,4,4,188,0
"Remy, HETRU",1,18,5,5,240,0
"O Donnell, Ian",1,1,4,4,173,0
"O Donnell, Ian",1,2,4,4,211,0
"O Donnell, Ian",1,3,3,3,114,0
"O Donnell, Ian",1,4,4,4,185,0
"O Donnell, Ian",1,5,4,4,159,0
"O Donnell, Ian",1,6,5,5,284,0
"O Donnell, Ian",1,7,4,3,146,1
"O Donnell, Ian",1,8,4,5,242,-1
"O Donnell, Ian",1,9,2,4,168,-2
"O Donnell, Ian",1,10,4,5,183,-1
"O Donnell, Ian",1,11,4,4,177,0
"O Donnell, Ian",1,12,4,4,193,0
"O Donnell, Ian",1,13,5,4,129,1
"O Donnell, Ian",1,14,3,3,104,0
"O Donnell, Ian",1,15,4,4,209,0
"O Donnell, Ian",1,16,3,3,77,0
"O Donnell, Ian",1,17,3,4,188,-1
"O Donnell, Ian",1,18,5,5,240,0
"Mendive, Lucas",1,1,5,4,173,1
"Mendive, Lucas",1,2,5,4,211,1
"Mendive, Lucas",1,3,4,3,114,1
"Mendive, Lucas",1,4,5,4,185,1
"Mendive, Lucas",1,5,4,4,159,0
"Mendive, Lucas",1,6,5,5,284,0
"Mendive, Lucas",1,7,4,3,146,1
"Mendive, Lucas",1,8,4,5,242,-1
"Mendive, Lucas",1,9,3,4,168,-1
"Mendive, Lucas",1,10,4,5,183,-1
"Mendive, Lucas",1,11,4,4,177,0
"Mendive, Lucas",1,12,5,4,193,1
"Mendive, Lucas",1,13,4,4,129,0
"Mendive, Lucas",1,14,3,3,104,0
"Mendive, Lucas",1,15,4,4,209,0
"Mendive, Lucas",1,16,2,3,77,-1
"Mendive, Lucas",1,17,4,4,188,0
"Mendive, Lucas",1,18,6,5,240,1
"Gutiérrez López, Sergio",1,1,5,4,173,1
"Gutiérrez López, Sergio",1,2,5,4,211,1
"Gutiérrez López, Sergio",1,3,3,3,114,0
"Gutiérrez López, Sergio",1,4,5,4,185,1
"Gutiérrez López, Sergio",1,5,5,4,159,1
"Gutiérrez López, Sergio",1,6,5,5,284,0
"Gutiérrez López, Sergio",1,7,3,3,146,0
"Gutiérrez López, Sergio",1,8,4,5,242,-1
"Gutiérrez López, Sergio",1,9,4,4,168,0
"Gutiérrez López, Sergio",1,10,4,5,183,-1
"Gutiérrez López, Sergio",1,11,5,4,177,1
"Gutiérrez López, Sergio",1,12,5,4,193,1
"Gutiérrez López, Sergio",1,13,4,4,129,0
"Gutiérrez López, Sergio",1,14,3,3,104,0
"Gutiérrez López, Sergio",1,15,4,4,209,0
"Gutiérrez López, Sergio",1,16,3,3,77,0
"Gutiérrez López, Sergio",1,17,3,4,188,-1
"Jacobs, Pascal",1,1,4,4,173,0
"Jacobs, Pascal",1,2,4,4,211,0
"Jacobs, Pascal",1,3,3,3,114,0
"Jacobs, Pascal",1,4,4,4,185,0
"Jacobs, Pascal",1,5,4,4,159,0
"Jacobs, Pascal",1,6,4,5,284,-1
"Jacobs, Pascal",1,7,5,3,146,2
"Jacobs, Pascal",1,8,4,5,242,-1
"Jacobs, Pascal",1,9,3,4,168,-1
"Jacobs, Pascal",1,10,3,5,183,-2
"Jacobs, Pascal",1,11,3,4,177,-1
"Jacobs, Pascal",1,12,5,4,193,1
"Jacobs, Pascal",1,13,4,4,129,0
"Jacobs, Pascal",1,14,3,3,104,0
"Jacobs, Pascal",1,15,4,4,209,0
"Jacobs, Pascal",1,16,3,3,77,0
"Jacobs, Pascal",1,17,4,4,188,0
"Jacobs, Pascal",1,18,5,5,240,0
"Venturelli, Davide",1,1,4,4,173,0
"Venturelli, Davide",1,2,5,4,211,1
"Venturelli, Davide",1,3,4,3,114,1
"Venturelli, Davide",1,4,4,4,185,0
"Venturelli, Davide",1,5,3,4,159,-1
"Venturelli, Davide",1,6,6,5,284,1
"Venturelli, Davide",1,7,4,3,146,1
"Venturelli, Davide",1,8,4,5,242,-1
"Venturelli, Davide",1,9,2,4,168,-2
"Venturelli, Davide",1,10,5,5,183,0
"Venturelli, Davide",1,11,4,4,177,0
"Venturelli, Davide",1,12,4,4,193,0
"Venturelli, Davide",1,13,3,4,129,-1
"Venturelli, Davide",1,14,2,3,104,-1
"Venturelli, Davide",1,15,5,4,209,1
"Venturelli, Davide",1,16,3,3,77,0
"Venturelli, Davide",1,17,3,4,188,-1
"Venturelli, Davide",1,18,6,5,240,1
"Perna, Stefano",1,1,6,4,173,2
"Perna, Stefano",1,2,4,4,211,0
"Perna, Stefano",1,3,3,3,114,0
"Perna, Stefano",1,4,5,4,185,1
"Perna, Stefano",1,5,3,4,159,-1
"Perna, Stefano",1,6,3,5,284,-2
"Perna, Stefano",1,7,4,3,146,1
"Perna, Stefano",1,8,4,5,242,-1
"Perna, Stefano",1,9,3,4,168,-1
"Perna, Stefano",1,10,4,5,183,-1
"Perna, Stefano",1,11,5,4,177,1
"Perna, Stefano",1,12,5,4,193,1
"Perna, Stefano",1,13,5,4,129,1
"Perna, Stefano",1,14,3,3,104,0
"Perna, Stefano",1,15,5,4,209,1
"Perna, Stefano",1,16,3,3,77,0
"Perna, Stefano",1,17,4,4,188,0
"Oostburg, Valentijn",1,2,4,4,211,0
"Oostburg, Valentijn",1,3,3,3,114,0
"Oostburg, Valentijn",1,4,3,4,185,-1
"Oostburg, Valentijn",1,5,5,4,159,1
"Oostburg, Valentijn",1,6,5,5,284,0
"Oostburg, Valentijn",1,7,3,3,146,0
"Oostburg, Valentijn",1,8,4,5,242,-1
"Oostburg, Valentijn",1,9,3,4,168,-1
"Oostburg, Valentijn",1,10,6,5,183,1
"Oostburg, Valentijn",1,11,5,4,177,1
"Oostburg, Valentijn",1,12,5,4,193,1
"Oostburg, Valentijn",1,13,4,4,129,0
"Oostburg, Valentijn",1,14,3,3,104,0
"Oostburg, Valentijn",1,15,4,4,209,0
"Oostburg, Valentijn",1,16,4,3,77,1
"Oostburg, Valentijn",1,17,3,4,188,-1
"Oostburg, Valentijn",1,18,6,5,240,1
"Christophe, FREJUS",1,1,4,4,173,0
"Christophe, FREJUS",1,2,4,4,211,0
"Christophe, FREJUS",1,3,3,3,114,0
"Christophe, FREJUS",1,5,4,4,159,0
"Christophe, FREJUS",1,6,4,5,284,-1
"Christophe, FREJUS",1,7,4,3,146,1
"Christophe, FREJUS",1,8,4,5,242,-1
"Christophe, FREJUS",1,9,4,4,168,0
"Christophe, FREJUS",1,10,4,5,183,-1
"Christophe, FREJUS",1,11,4,4,177,0
"Christophe, FREJUS",1,12,5,4,193,1
"Christophe, FREJUS",1,13,4,4,129,0
"Christophe, FREJUS",1,14,4,3,104,1
"Christophe, FREJUS",1,15,5,4,209,1
"Christophe, FREJUS",1,16,3,3,77,0
"Christophe, FREJUS",1,17,3,4,188,-1
"Christophe, FREJUS",1,18,6,5,240,1
"Zaal, Rudi",1,1,6,4,173,2
"Zaal, Rudi",1,2,5,4,211,1
"Zaal, Rudi",1,3,4,3,114,1
"Zaal, Rudi",1,4,5,4,185,1
"Zaal, Rudi",1,5,3,4,159,-1
"Zaal, Rudi",1,6,5,5,284,0
"Zaal, Rudi",1,7,4,3,146,1
"Zaal, Rudi",1,8,5,5,242,0
"Zaal, Rudi",1,9,3,4,168,-1
"Zaal, Rudi",1,10,5,5,183,0
"Zaal, Rudi",1,11,5,4,177,1
"Zaal, Rudi",1,12,5,4,193,1
"Zaal, Rudi",1,13,4,4,129,0
"Zaal, Rudi",1,14,2,3,104,-1
"Zaal, Rudi",1,15,5,4,209,1
"Zaal, Rudi",1,16,3,3,77,0
"Zaal, Rudi",1,17,3,4,188,-1
"Zaal, Rudi",1,18,6,5,240,1
"Marcante, Gilberto",1,1,5,4,173,1
"Marcante, Gilberto",1,2,4,4,211,0
"Marcante, Gilberto",1,3,5,3,114,2
"Marcante, Gilberto",1,4,4,4,185,0
"Marcante, Gilberto",1,5,4,4,159,0
"Marcante, Gilberto",1,6,4,5,284,-1
"Marcante, Gilberto",1,7,4,3,146,1
"Marcante, Gilberto",1,8,4,5,242,-1
"Marcante, Gilberto",1,9,3,4,168,-1
"Marcante, Gilberto",1,10,5,5,183,0
"Marcante, Gilberto",1,11,4,4,177,0
"Marcante, Gilberto",1,12,5,4,193,1
"Marcante, Gilberto",1,13,4,4,129,0
"Marcante, Gilberto",1,14,3,3,104,0
"Marcante, Gilberto",1,15,4,4,209,0
"Marcante, Gilberto",1,16,4,3,77,1
"Marcante, Gilberto",1,17,4,4,188,0
"Marcante, Gilberto",1,18,5,5,240,0
"Diodato, Enrico",1,1,5,4,173,1
"Diodato, Enrico",1,2,4,4,211,0
"Diodato, Enrico",1,3,4,3,114,1
"Diodato, Enrico",1,4,4,4,185,0
"Diodato, Enrico",1,5,4,4,159,0
"Diodato, Enrico",1,6,5,5,284,0
"Diodato, Enrico",1,7,5,3,146,2
"Diodato, Enrico",1,8,5,5,242,0
"Diodato, Enrico",1,9,3,4,168,-1
"Diodato, Enrico",1,10,4,5,183,-1
"Diodato, Enrico",1,11,3,4,177,-1
"Diodato, Enrico",1,12,4,4,193,0
"Diodato, Enrico",1,13,4,4,129,0
"Diodato, Enrico",1,14,3,3,104,0
"Diodato, Enrico",1,15,5,4,209,1
"Diodato, Enrico",1,16,3,3,77,0
"Diodato, Enrico",1,17,4,4,188,0
"Diodato, Enrico",1,18,6,5,240,1
"Perrone, Julian",1,1,5,4,173,1
"Perrone, Julian",1,2,3,4,211,-1
"Perrone, Julian",1,3,3,3,114,0
"Perrone, Julian",1,4,3,4,185,-1
"Perrone, Julian",1,5,4,4,159,0
"Perrone, Julian",1,6,5,5,284,0
"Perrone, Julian",1,7,4,3,146,1
"Perrone, Julian",1,8,4,5,242,-1
"Perrone, Julian",1,9,4,4,168,0
"Perrone, Julian",1,11,6,4,177,2
"Perrone, Julian",1,12,5,4,193,1
"Perrone, Julian",1,13,3,4,129,-1
"Perrone, Julian",1,14,3,3,104,0
"Perrone, Julian",1,15,6,4,209,2
"Perrone, Julian",1,16,2,3,77,-1
"Perrone, Julian",1,17,2,4,188,-2
"Perrone, Julian",1,18,6,5,240,1
"vd Wal, Auke",1,1,5,4,173,1
"vd Wal, Auke",1,2,4,4,211,0
"vd Wal, Auke",1,3,2,3,114,-1
"vd Wal, Auke",1,4,5,4,185,1
"vd Wal, Auke",1,5,4,4,159,0
"vd Wal, Auke",1,6,5,5,284,0
"vd Wal, Auke",1,7,4,3,146,1
"vd Wal, Auke",1,8,5,5,242,0
"vd Wal, Auke",1,9,4,4,168,0
"vd Wal, Auke",1,10,5,5,183,0
"vd Wal, Auke",1,11,5,4,177,1
"vd Wal, Auke",1,12,5,4,193,1
"vd Wal, Auke",1,13,4,4,129,0
"vd Wal, Auke",1,14,3,3,104,0
"vd Wal, Auke",1,15,4,4,209,0
"vd Wal, Auke",1,16,3,3,77,0
"vd Wal, Auke",1,17,4,4,188,0
"vd Wal, Auke",1,18,5,5,240,0
"Godoy Márquez, Iván",1,1,4,4,173,0
"Godoy Márquez, Iván",1,2,5,4,211,1
"Godoy Márquez, Iván",1,3,3,3,114,0
"Godoy Márquez, Iván",1,4,4,4,185,0
"Godoy Márquez, Iván",1,5,5,4,159,1
"Godoy Márquez, Iván",1,6,5,5,284,0
"Godoy Márquez, Iván",1,7,4,3,146,1
"Godoy Márquez, Iván",1,8,4,5,242,-1
"Godoy Márquez, Iván",1,9,3,4,168,-1
"Godoy Márquez, Iván",1,10,4,5,183,-1
"Godoy Márquez, Iván",1,11,5,4,177,1
"Godoy Márquez, Iván",1,12,5,4,193,1
"Godoy Márquez, Iván",1,13,4,4,129,0
"Godoy Márquez, Iván",1,14,2,3,104,-1
"Godoy Márquez, Iván",1,15,4,4,209,0
"Godoy Márquez, Iván",1,16,3,3,77,0
